PRES,DEWP,RAIN,wd,WSPM,station
1015.3,-15.9,0.0,N,2.9,Changping
1015.5,-14.9,0.0,NW,2.3,Changping
1016.0,-15.1,0.0,NE,0.8,Changping
1016.3,-17.4,0.0,NNW,2.6,Changping
1016.4,-16.7,0.0,NNW,3.7,Changping
1016.1,-17.4,0.0,NNW,2.3,Changping
1015.1,-16.3,0.0,NNW,2.1,Changping
1013.9,-16.8,0.0,NW,3.2,Changping
1012.8,-16.6,0.0,NNW,2.3,Changping
1011.1,-15.8,0.0,NNW,3.0,Changping
1009.9,-15.1,0.0,W,3.9,Changping
1009.0,-15.6,0.0,W,2.4,Changping
1008.7,-14.7,0.0,WNW,2.3,Changping
1008.7,-13.4,0.0,SSW,2.4,Changping
1009.6,-13.1,0.0,SW,1.0,Changping
1010.5,-11.8,0.0,E,0.9,Changping
1011.3,-11.1,0.0,NE,0.6,Changping
1011.8,-9.9,0.0,ENE,0.0,Changping
1012.0,-10.3,0.0,ENE,0.8,Changping
1012.7,-10.6,0.0,ESE,1.1,Changping
1013.3,-10.6,0.0,E,0.8,Changping
1013.7,-9.7,0.0,ESE,1.9,Changping
1014.1,-7.9,0.0,ESE,2.4,Changping
1014.4,-6.8,0.0,ESE,2.2,Changping
1014.7,-6.2,0.0,SE,2.2,Changping
1015.1,-6.2,0.0,W,0.4,Changping
1015.2,-6.2,0.0,NE,1.0,Changping
1015.6,-6.9,0.0,NNW,0.9,Changping
1015.2,-6.2,0.0,WNW,0.7,Changping
1014.9,-5.7,0.0,SW,2.5,Changping
1014.3,-6.0,0.0,SW,1.2,Changping
1013.4,-5.8,0.0,SSW,1.5,Changping
1012.3,-7.8,0.0,ESE,2.5,Changping
1011.1,-7.7,0.0,ESE,1.6,Changping
1010.1,-7.4,0.0,ESE,2.8,Changping
1009.5,-7.6,0.0,ESE,2.5,Changping
1009.2,-7.2,0.0,SSW,1.6,Changping
1009.2,-7.2,0.0,S,1.1,Changping
1009.3,-7.2,0.0,ESE,1.0,Changping
1009.6,-6.5,0.0,E,0.8,Changping
1009.7,-5.7,0.0,ESE,0.6,Changping
1009.5,-5.3,0.0,ESE,0.1,Changping
1008.9,-5.4,0.0,N,0.0,Changping
1008.8,-5.2,0.0,NNE,1.4,Changping
1008.6,-5.5,0.0,ESE,0.4,Changping
1008.3,-5.2,0.0,NNW,0.8,Changping
1008.0,-4.8,0.0,NW,0.1,Changping
1007.4,-5.1,0.0,N,0.1,Changping
1007.5,-5.2,0.0,NNW,0.9,Changping
1007.6,-5.3,0.0,NNW,0.0,Changping
1007.8,-4.9,0.0,SW,0.6,Changping
1007.8,-4.3,0.0,SSW,0.2,Changping
1007.1,-4.8,0.0,N,0.5,Changping
1006.6,-5.2,0.0,SE,1.5,Changping
1006.1,-3.5,0.0,ESE,1.3,Changping
1005.4,-4.2,0.0,SSE,1.2,Changping
1004.1,-4.4,0.0,SSE,2.2,Changping
1003.0,-5.3,0.0,ESE,2.9,Changping
1002.0,-2.6,0.0,S,1.5,Changping
1001.0,-2.1,0.0,SE,2.6,Changping
1000.2,-1.5,0.0,ESE,1.4,Changping
1000.3,-1.3,0.0,E,0.7,Changping
1000.4,-1.0,0.0,E,0.6,Changping
1001.2,-1.1,0.0,NE,1.6,Changping
1001.3,-1.4,0.0,ESE,1.2,Changping
1001.7,-0.4,0.0,N,1.1,Changping
1001.1,-0.6,0.0,ESE,0.5,Changping
1000.4,-0.8,0.0,E,0.1,Changping
1000.0,-0.7,0.0,N,0.6,Changping
999.6,-0.8,0.0,ESE,0.7,Changping
999.2,-0.8,0.0,NE,0.7,Changping
998.6,-0.8,0.0,NE,0.0,Changping
998.4,-0.8,0.0,NNE,1.1,Changping
998.6,-0.6,0.0,N,1.1,Changping
1000.4,0.1,0.0,NNE,0.0,Changping
1001.6,0.7,0.0,NW,2.0,Changping
1001.5,1.7,0.0,S,0.9,Changping
1001.1,-3.0,0.0,NNE,3.1,Changping
1000.8,-3.0,0.0,NNE,2.3,Changping
1000.2,-4.3,0.0,NW,4.4,Changping
999.7,-6.1,0.0,NW,6.1,Changping
999.6,-6.4,0.0,NW,6.2,Changping
1000.0,-9.4,0.0,NW,6.4,Changping
1000.7,-10.2,0.0,NNW,4.1,Changping
1001.7,-13.9,0.0,NE,4.0,Changping
1003.0,-15.5,0.0,NE,3.0,Changping
1004.5,-16.0,0.0,NE,3.6,Changping
1006.4,-17.0,0.0,ENE,3.1,Changping
1007.9,-15.8,0.0,ENE,2.8,Changping
1008.9,-17.1,0.0,NNE,3.5,Changping
1009.8,-17.6,0.0,NE,2.0,Changping
1010.7,-18.0,0.0,ENE,1.8,Changping
1010.8,-18.6,0.0,E,3.4,Changping
1011.2,-18.3,0.0,ENE,1.8,Changping
1011.5,-18.2,0.0,E,1.0,Changping
1011.8,-14.4,0.0,WSW,1.3,Changping
1012.2,-12.5,0.0,NNW,1.1,Changping
1013.0,-13.0,0.0,SW,0.9,Changping
1013.6,-11.8,0.0,SW,0.1,Changping
1014.3,-14.3,0.0,WSW,1.0,Changping
1014.6,-15.5,0.0,SW,1.2,Changping
1014.5,-14.2,0.0,E,1.3,Changping
1014.2,-10.8,0.0,WSW,4.1,Changping
1013.3,-8.3,0.0,W,4.1,Changping
1012.2,-11.1,0.0,WNW,5.0,Changping
1010.7,-14.3,0.0,WNW,5.0,Changping
1010.0,-14.5,0.0,W,3.4,Changping
1009.6,-15.0,0.0,NW,3.2,Changping
1009.4,-16.1,0.0,NNW,3.1,Changping
1009.7,-17.1,0.0,NNW,3.9,Changping
1010.4,-16.5,0.0,NE,0.9,Changping
1011.8,-16.1,0.0,ENE,1.6,Changping
1012.7,-17.0,0.0,ENE,1.5,Changping
1013.0,-14.8,0.0,NNE,0.9,Changping
1013.0,-15.4,0.0,NE,1.6,Changping
1013.3,-14.3,0.0,NE,0.0,Changping
1013.2,-15.3,0.0,NNW,1.1,Changping
1013.4,-14.7,0.0,WSW,0.5,Changping
1013.3,-16.0,0.0,ESE,1.4,Changping
1013.2,-12.6,0.0,NNW,0.7,Changping
1014.0,-12.7,0.0,W,1.7,Changping
1014.4,-10.9,0.0,WSW,1.4,Changping
1014.7,-10.0,0.0,WSW,0.0,Changping
1015.3,-10.6,0.0,W,0.7,Changping
1015.4,-11.1,0.0,SSE,1.5,Changping
1015.2,-10.4,0.0,ESE,2.3,Changping
1014.5,-11.9,0.0,ESE,1.9,Changping
1013.4,-13.1,0.0,SE,3.3,Changping
1012.7,-10.8,0.0,ESE,3.3,Changping
1011.7,-11.4,0.0,E,1.7,Changping
1011.0,-10.1,0.0,SE,2.2,Changping
1011.0,-7.9,0.0,SE,1.3,Changping
1010.9,-6.1,0.0,NNE,0.4,Changping
1010.8,-3.8,0.0,NE,3.3,Changping
1011.2,-2.3,0.0,NE,2.0,Changping
1012.0,-2.4,0.0,ESE,1.3,Changping
1013.0,-2.7,0.0,ESE,2.4,Changping
1013.4,-3.1,0.0,ESE,2.3,Changping
1013.8,-4.3,0.0,ESE,2.6,Changping
1014.1,-6.1,0.0,ESE,2.6,Changping
1014.2,-6.5,0.0,ESE,2.1,Changping
1013.9,-7.0,0.0,ESE,2.3,Changping
1013.8,-7.2,0.0,E,1.1,Changping
1013.8,-7.6,0.0,SE,1.7,Changping
1013.5,-7.8,0.0,S,0.6,Changping
1013.9,-6.6,0.0,NNW,1.1,Changping
1014.3,-6.4,0.0,NNE,1.0,Changping
1014.6,-6.4,0.0,N,0.7,Changping
1015.0,-6.4,0.0,NW,0.8,Changping
1014.8,-6.8,0.0,SE,1.9,Changping
1014.7,-6.5,0.0,W,2.0,Changping
1014.0,-6.5,0.0,SW,0.8,Changping
1013.1,-6.1,0.0,S,2.3,Changping
1012.4,-5.7,0.0,SSW,2.0,Changping
1011.5,-5.2,0.0,SSW,1.7,Changping
1010.9,-4.2,0.0,SE,1.9,Changping
1011.0,-1.9,0.0,ESE,3.6,Changping
1011.7,-1.4,0.0,ESE,2.7,Changping
1012.3,-0.3,0.0,SE,2.9,Changping
1013.5,0.0,0.0,ESE,2.2,Changping
1014.2,0.2,0.0,SE,2.3,Changping
1014.4,0.3,0.0,SE,2.2,Changping
1014.4,0.6,0.0,ESE,2.4,Changping
1014.4,0.6,0.0,ESE,2.5,Changping
1014.4,0.7,0.0,SE,2.3,Changping
1014.1,0.8,0.0,ESE,2.0,Changping
1013.6,0.6,0.0,ESE,1.8,Changping
1013.2,0.4,0.0,ESE,3.1,Changping
1012.9,0.6,0.0,SE,1.9,Changping
1012.9,0.5,0.0,ESE,2.3,Changping
1013.0,1.0,0.0,ESE,2.4,Changping
1013.2,1.5,0.0,ESE,2.0,Changping
1012.9,1.3,0.0,SE,2.6,Changping
1012.6,1.7,0.0,ESE,1.7,Changping
1012.1,1.9,0.0,ESE,1.5,Changping
1011.3,2.0,0.0,ESE,1.3,Changping
1009.9,2.1,0.0,ESE,1.7,Changping
1008.7,2.1,0.0,SE,1.0,Changping
1007.6,2.1,0.0,E,0.5,Changping
1006.7,2.1,0.0,NE,0.8,Changping
1006.1,2.1,0.0,NE,1.2,Changping
1006.4,2.3,0.0,NNE,1.8,Changping
1006.4,2.5,0.0,W,1.9,Changping
1006.6,2.4,0.0,NNW,0.7,Changping
1006.7,2.3,0.0,NW,1.0,Changping
1007.0,2.6,0.0,NW,1.3,Changping
1006.0,2.8,0.0,SW,1.3,Changping
1006.3,3.2,0.0,NNE,1.0,Changping
1006.0,3.0,0.0,N,0.0,Changping
1005.6,3.2,0.0,NNW,1.1,Changping
1005.5,3.4,0.0,WSW,0.4,Changping
1004.9,3.1,0.0,N,0.7,Changping
1004.6,2.3,0.0,NNW,0.8,Changping
1004.8,2.0,0.0,NNW,1.9,Changping
1005.3,-0.5,0.0,WNW,2.7,Changping
1005.5,-4.4,0.0,NW,4.9,Changping
1005.9,-3.2,0.0,NW,7.2,Changping
1007.0,-3.5,0.0,NNW,4.5,Changping
1007.8,-3.6,0.0,NNW,4.5,Changping
1007.7,-4.9,0.0,NNE,4.0,Changping
1007.9,-5.7,0.0,NE,5.0,Changping
1008.4,-6.7,0.0,N,3.8,Changping
1008.7,-6.7,0.0,NNW,4.1,Changping
1009.4,-7.3,0.0,NNW,5.5,Changping
1010.1,-9.3,0.0,N,5.1,Changping
1010.8,-12.6,0.0,N,5.3,Changping
1011.4,-11.6,0.0,NE,3.0,Changping
1012.8,-12.4,0.0,NE,2.1,Changping
1013.8,-16.3,0.0,NE,1.7,Changping
1014.4,-17.9,0.0,ENE,2.1,Changping
1014.8,-17.9,0.0,ENE,1.0,Changping
1014.8,-17.7,0.0,E,1.5,Changping
1014.8,-15.2,0.0,NE,0.5,Changping
1014.3,-15.1,0.0,NNE,1.2,Changping
1014.2,-13.9,0.0,NNW,1.2,Changping
1013.6,-13.8,0.0,NE,1.4,Changping
1013.2,-14.3,0.0,E,1.2,Changping
1013.3,-13.6,0.0,N,1.3,Changping
1013.3,-12.0,0.0,S,0.5,Changping
1013.1,-12.3,0.0,SE,0.1,Changping
1012.3,-13.2,0.0,SSW,1.5,Changping
1011.5,-12.0,0.0,SE,1.6,Changping
1010.4,-9.0,0.0,SSE,2.1,Changping
1008.8,-8.5,0.0,S,2.0,Changping
1007.5,-4.4,0.0,SW,0.8,Changping
1006.0,-2.8,0.0,SSW,1.1,Changping
1004.7,-2.3,0.0,ESE,2.8,Changping
1003.5,-3.1,0.0,S,1.0,Changping
1002.6,-3.4,0.0,SE,2.9,Changping
1002.5,-2.5,0.0,S,1.5,Changping
1002.1,-2.1,0.0,ESE,1.3,Changping
1002.5,-2.5,0.0,E,0.5,Changping
1002.7,-1.8,0.0,E,0.9,Changping
1002.6,-2.2,0.0,E,0.9,Changping
1002.5,-1.6,0.0,SSW,0.6,Changping
1002.3,-1.4,0.0,N,0.7,Changping
1001.8,-1.2,0.0,ESE,0.5,Changping
1001.2,-1.5,0.0,NNE,0.8,Changping
1001.2,-1.5,0.0,NNE,1.1,Changping
1001.1,-1.6,0.0,ESE,0.8,Changping
1001.1,-1.7,0.0,NNE,0.4,Changping
1001.7,-1.6,0.0,ESE,0.7,Changping
1002.5,-0.9,0.0,NW,1.4,Changping
1003.2,-1.3,0.0,NNW,0.6,Changping
1003.2,-1.3,0.0,WNW,0.4,Changping
1003.4,-1.5,0.0,W,0.8,Changping
1003.4,-1.5,0.0,SSE,1.5,Changping
1002.8,-2.6,0.0,S,2.5,Changping
1002.3,-1.8,0.0,SSE,2.5,Changping
1002.3,-0.3,0.0,SE,3.7,Changping
1002.3,0.6,0.0,SSE,4.0,Changping
1002.8,-0.2,0.0,SSE,3.5,Changping
1003.1,-0.9,0.0,SE,4.2,Changping
1004.0,-2.3,0.0,SE,2.3,Changping
1004.8,-2.5,0.0,ESE,1.9,Changping
1005.8,-3.3,0.0,SE,2.3,Changping
1006.5,-4.3,0.0,SE,1.6,Changping
1007.0,-3.5,0.0,WSW,0.4,Changping
1006.6,-3.7,0.0,ESE,1.0,Changping
1007.0,-3.2,0.0,ESE,0.9,Changping
1007.0,-3.0,0.0,E,0.5,Changping
1006.6,-3.4,0.0,S,1.6,Changping
1006.6,-4.1,0.0,SSW,2.3,Changping
1006.3,-4.4,0.0,SW,1.1,Changping
1006.0,-4.7,0.0,SSW,1.3,Changping
1006.2,-5.2,0.0,WSW,1.3,Changping
1006.3,-5.6,0.0,SW,2.0,Changping
1006.4,-5.7,0.0,SSW,0.9,Changping
1006.7,-5.8,0.0,SW,1.2,Changping
1007.1,-5.8,0.0,W,0.6,Changping
1006.3,-5.6,0.0,NE,0.8,Changping
1005.6,-4.1,0.0,SW,0.4,Changping
1005.1,3.0,0.3,NE,2.3,Changping
1004.8,2.2,0.3,NNE,2.1,Changping
1004.3,3.3,1.0,NE,2.5,Changping
1004.1,3.6,0.7,NNW,1.0,Changping
1004.4,4.2,0.9,NNW,0.9,Changping
1005.0,4.2,0.8,WNW,1.5,Changping
1005.5,4.1,1.5,NNW,0.9,Changping
1006.3,4.4,0.7,WNW,1.0,Changping
1006.7,4.7,0.7,NNW,0.7,Changping
1006.7,4.9,0.4,W,1.1,Changping
1007.2,4.6,1.4,NW,1.2,Changping
1007.4,4.7,0.2,SW,0.6,Changping
1007.7,4.8,0.0,W,0.1,Changping
1008.1,5.1,0.4,NE,0.4,Changping
1008.2,5.3,0.4,E,0.5,Changping
1007.8,5.3,0.8,ESE,0.0,Changping
1007.6,5.2,0.1,SW,0.8,Changping
1007.6,5.0,0.0,WSW,0.0,Changping
1007.7,5.3,0.0,ESE,0.6,Changping
1008.2,5.8,0.0,E,0.2,Changping
1008.7,6.8,0.0,NW,0.6,Changping
1009.0,6.3,0.0,S,0.8,Changping
1009.1,-2.0,0.0,NW,4.1,Changping
1009.1,-3.3,0.0,NW,5.4,Changping
1008.7,-4.0,0.0,NW,5.6,Changping
1008.6,-3.5,0.0,NE,3.4,Changping
1009.0,-4.5,0.0,NNW,5.6,Changping
1009.6,-1.7,0.0,WNW,4.1,Changping
1010.3,-6.8,0.0,NNE,5.0,Changping
1011.0,-8.5,0.0,NE,2.7,Changping
1012.6,-8.5,0.0,NNE,4.7,Changping
1014.5,-9.9,0.0,N,2.1,Changping
1015.3,-10.4,0.0,N,2.8,Changping
1015.3,-10.3,0.0,ENE,1.1,Changping
1015.0,-10.2,0.0,N,2.7,Changping
1014.6,-9.8,0.0,N,1.9,Changping
1014.2,-10.1,0.0,NNE,1.6,Changping
1013.4,-9.0,0.0,N,2.3,Changping
1012.6,-8.8,0.0,NNE,0.8,Changping
1012.1,-8.2,0.0,N,1.3,Changping
1011.8,-8.3,0.0,NNE,1.1,Changping
1011.7,-9.0,0.0,NE,1.7,Changping
1011.9,-9.2,0.0,N,1.1,Changping
1011.6,-9.9,0.0,ESE,0.9,Changping
1011.2,-8.4,0.0,NW,2.0,Changping
1010.7,-9.2,0.0,WNW,3.8,Changping
1009.8,-9.4,0.0,NNE,3.2,Changping
1008.0,-10.0,0.0,NE,2.0,Changping
1006.7,-12.2,0.0,NNW,1.8,Changping
1005.4,-12.9,0.0,NE,3.9,Changping
1004.3,-11.8,0.0,WNW,3.7,Changping
1003.4,-12.3,0.0,SW,2.2,Changping
1002.3,-13.3,0.0,ENE,1.3,Changping
1001.8,-13.1,0.0,ESE,1.4,Changping
1002.0,-10.1,0.0,ESE,2.5,Changping
1002.6,-8.8,0.0,ESE,1.7,Changping
1002.9,-8.8,0.0,E,1.8,Changping
1002.8,-8.4,0.0,ESE,1.0,Changping
1002.7,-7.4,0.0,E,0.8,Changping
1002.6,-7.4,0.0,E,0.0,Changping
1002.0,-6.8,0.0,NE,0.4,Changping
1001.5,-6.2,0.0,ENE,0.1,Changping
1001.1,-5.9,0.0,N,0.0,Changping
1001.3,-6.5,0.0,E,0.4,Changping
1001.6,-4.8,0.0,ESE,3.1,Changping
1002.0,-3.5,0.0,ESE,1.3,Changping
1002.3,-3.7,0.0,ESE,2.4,Changping
1002.5,-3.6,0.0,ESE,1.0,Changping
1002.0,-3.3,0.0,ESE,1.8,Changping
1001.4,-3.2,0.0,SSE,1.6,Changping
1000.4,-3.2,0.0,SE,1.3,Changping
999.4,-2.9,0.0,SE,2.1,Changping
998.0,-2.2,0.0,SSW,2.7,Changping
996.9,-1.5,0.0,ENE,1.2,Changping
995.4,-1.4,0.0,WSW,1.3,Changping
994.8,-0.8,0.0,N,1.0,Changping
993.3,-2.0,0.0,SE,0.8,Changping
995.7,-0.1,0.0,ESE,1.2,Changping
996.5,-0.4,0.0,ESE,0.9,Changping
998.4,0.6,0.0,NNW,1.3,Changping
999.9,2.3,0.0,E,2.6,Changping
999.9,2.5,0.0,ENE,1.7,Changping
998.9,1.9,0.0,E,1.6,Changping
998.9,1.2,0.0,E,2.3,Changping
998.9,0.9,0.0,NNW,1.7,Changping
999.6,-4.9,0.0,NW,3.5,Changping
1000.8,-13.4,0.0,NW,5.8,Changping
1001.4,-18.0,0.0,NW,5.7,Changping
1001.5,-18.7,0.0,NW,6.9,Changping
1002.4,-18.4,0.0,NW,3.6,Changping
1003.1,-15.7,0.0,NW,5.2,Changping
1003.8,-13.9,0.0,NNW,4.9,Changping
1003.8,-12.3,0.0,NW,7.1,Changping
1004.0,-12.0,0.0,NW,6.5,Changping
1003.9,-11.2,0.0,NW,5.2,Changping
1003.3,-12.6,0.0,N,9.3,Changping
1003.1,-13.1,0.0,NW,6.4,Changping
1003.4,-12.2,0.0,NNW,7.0,Changping
1003.5,-12.0,0.0,NNW,6.1,Changping
1003.8,-12.7,0.0,NW,6.0,Changping
1004.2,-13.7,0.0,NW,6.4,Changping
1005.1,-13.2,0.0,NW,5.2,Changping
1005.9,-14.4,0.0,NW,4.6,Changping
1006.6,-13.4,0.0,NNW,5.4,Changping
1007.1,-13.6,0.0,NW,4.9,Changping
1007.1,-12.3,0.0,NW,8.2,Changping
1006.9,-11.6,0.0,NW,7.9,Changping
1007.0,-10.9,0.0,NW,7.6,Changping
1007.1,-9.8,0.0,NW,4.7,Changping
1007.0,-10.2,0.0,NNW,5.5,Changping
1008.0,-10.3,0.0,NW,2.4,Changping
1008.6,-10.2,0.0,NW,2.4,Changping
1009.2,-10.5,0.0,NW,4.4,Changping
1009.9,-10.7,0.0,NW,4.9,Changping
1010.7,-10.6,0.0,NNW,4.8,Changping
1011.6,-10.0,0.0,NW,4.9,Changping
1012.0,-10.6,0.0,NW,5.1,Changping
1012.1,-9.4,0.0,NW,5.4,Changping
1012.0,-9.4,0.0,WNW,3.9,Changping
1011.9,-9.8,0.0,NNE,4.1,Changping
1011.6,-9.5,0.0,NW,4.0,Changping
1011.5,-9.0,0.0,WNW,3.9,Changping
1011.7,-8.4,0.0,N,5.6,Changping
1011.6,-7.8,0.0,NNW,3.4,Changping
1011.9,-8.1,0.0,WNW,6.2,Changping
1012.2,-10.3,0.0,NNW,3.8,Changping
1012.7,-11.9,0.0,N,3.0,Changping
1013.6,-12.2,0.0,NNE,2.1,Changping
1014.2,-11.9,0.0,N,2.2,Changping
1014.3,-11.6,0.0,N,3.7,Changping
1014.5,-11.2,0.0,NNW,3.8,Changping
1014.3,-10.6,0.0,NNW,1.3,Changping
1013.8,-9.8,0.0,NW,1.3,Changping
1013.5,-9.6,0.0,WNW,1.5,Changping
1013.2,-9.2,0.0,WNW,3.7,Changping
1012.9,-8.7,0.0,NW,2.1,Changping
1012.9,-8.6,0.0,NW,3.0,Changping
1013.1,-8.4,0.0,WNW,2.6,Changping
1013.0,-8.2,0.0,WNW,5.0,Changping
1013.0,-8.4,0.0,WNW,3.6,Changping
1012.7,-9.6,0.0,NW,4.1,Changping
1012.3,-9.3,0.0,NW,4.2,Changping
1011.4,-10.7,0.0,NE,3.6,Changping
1010.5,-11.0,0.0,NNE,4.7,Changping
1009.8,-9.6,0.0,NW,4.7,Changping
1009.1,-8.7,0.0,N,1.7,Changping
1008.0,-10.5,0.0,NNE,3.4,Changping
1007.6,-12.6,0.0,N,3.1,Changping
1007.5,-11.5,0.0,NE,2.7,Changping
1007.7,-11.9,0.0,NNE,2.7,Changping
1008.1,-11.8,0.0,NE,1.3,Changping
1008.9,-12.0,0.0,ENE,0.7,Changping
1009.6,-10.8,0.0,NE,0.2,Changping
1009.9,-10.2,0.0,ENE,0.0,Changping
1010.1,-10.3,0.0,NNE,0.7,Changping
1010.1,-10.9,0.0,NNE,1.7,Changping
1010.6,-11.1,0.0,NE,0.8,Changping
1010.4,-10.0,0.0,NE,1.0,Changping
1010.6,-8.9,0.0,N,1.2,Changping
1010.7,-9.0,0.0,N,1.7,Changping
1010.7,-9.9,0.0,N,1.2,Changping
1010.9,-10.7,0.0,NNE,1.6,Changping
1011.6,-11.0,0.0,NNE,0.7,Changping
1011.8,-10.9,0.0,NNE,0.8,Changping
1011.7,-11.7,0.0,N,1.5,Changping
1011.4,-11.7,0.0,NW,4.2,Changping
1010.9,-12.8,0.0,NNW,5.7,Changping
1010.0,-13.2,0.0,NNE,3.6,Changping
1008.9,-12.9,0.0,NE,3.5,Changping
1008.2,-13.5,0.0,N,3.2,Changping
1007.2,-12.7,0.0,N,2.4,Changping
1006.6,-12.4,0.0,NE,3.1,Changping
1006.5,-12.6,0.0,NE,3.0,Changping
1006.7,-13.3,0.0,NNE,1.8,Changping
1007.2,-13.6,0.0,E,0.7,Changping
1007.9,-13.6,0.0,E,0.6,Changping
1008.5,-11.3,0.0,W,1.9,Changping
1008.9,-10.6,0.0,ESE,0.9,Changping
1009.0,-11.2,0.0,ENE,0.6,Changping
1008.7,-10.0,0.0,NE,0.0,Changping
1008.4,-10.1,0.0,N,0.1,Changping
1008.2,-10.0,0.0,NE,0.6,Changping
1007.6,-9.8,0.0,NNE,0.0,Changping
1007.4,-9.6,0.0,NNE,0.4,Changping
1007.4,-8.6,0.0,NNW,0.4,Changping
1007.5,-8.9,0.0,NNE,1.2,Changping
1007.6,-8.7,0.0,NNE,0.0,Changping
1007.3,-6.3,0.0,SE,1.5,Changping
1007.2,-8.9,0.0,SE,2.3,Changping
1006.9,-8.4,0.0,ESE,1.6,Changping
1006.0,-7.4,0.0,SE,1.8,Changping
1004.8,-6.6,0.0,SE,2.5,Changping
1003.5,-7.1,0.0,ESE,2.0,Changping
1001.9,-6.9,0.0,ESE,2.8,Changping
1000.5,-6.7,0.0,SE,2.9,Changping
999.5,-4.7,0.0,SW,1.3,Changping
999.2,-2.9,0.0,S,0.5,Changping
999.0,-2.0,0.0,ENE,1.1,Changping
999.1,-3.8,0.0,E,1.1,Changping
999.9,-4.1,0.0,ENE,1.3,Changping
999.4,-2.5,0.0,E,0.0,Changping
998.7,-2.5,0.0,E,0.7,Changping
997.8,-2.5,0.0,ENE,1.8,Changping
997.4,-1.8,0.0,ENE,0.1,Changping
996.4,-0.9,0.0,NE,0.8,Changping
995.4,-0.7,0.0,NNE,0.1,Changping
994.6,-0.3,0.0,NE,0.1,Changping
994.0,-0.2,0.0,NE,0.5,Changping
993.6,-0.1,0.0,NE,0.0,Changping
993.5,0.1,0.0,ESE,0.6,Changping
993.4,0.3,0.0,SW,1.1,Changping
993.6,0.1,0.0,ESE,0.8,Changping
993.5,0.1,0.0,SE,1.0,Changping
993.5,1.3,0.0,SW,0.4,Changping
993.7,-0.3,0.0,NNE,4.6,Changping
993.5,3.2,0.0,ENE,4.1,Changping
993.8,3.8,0.0,NNW,4.7,Changping
994.5,1.8,0.0,WNW,7.4,Changping
994.8,0.7,0.0,NW,6.7,Changping
994.8,0.1,0.0,N,4.8,Changping
995.6,-2.1,0.0,NW,3.8,Changping
996.1,-3.3,0.0,NNW,5.5,Changping
997.8,-5.2,0.0,N,6.0,Changping
999.1,-6.6,0.0,NNW,6.5,Changping
1000.3,-9.8,0.0,NNW,5.4,Changping
1000.9,-11.2,0.0,SE,2.5,Changping
1002.5,-11.5,0.0,E,1.3,Changping
1003.4,-11.2,0.0,ENE,2.3,Changping
1004.1,-11.8,0.0,NE,1.0,Changping
1004.6,-11.9,0.0,NNW,1.1,Changping
1004.8,-13.4,0.0,NE,0.8,Changping
1004.8,-16.4,0.0,ENE,1.4,Changping
1005.1,-17.5,0.0,ENE,3.3,Changping
1005.2,-16.0,0.0,NE,2.4,Changping
1005.8,-16.2,0.0,ENE,1.2,Changping
1005.7,-16.2,0.0,E,2.3,Changping
1005.4,-15.7,0.0,SE,1.6,Changping
1005.0,-14.2,0.0,NE,1.1,Changping
1003.8,-13.3,0.0,SSE,1.7,Changping
1002.3,-3.6,0.0,S,2.6,Changping
1001.1,-2.9,0.0,SE,2.7,Changping
999.8,-3.5,0.0,SE,3.1,Changping
998.5,-3.4,0.0,ESE,2.1,Changping
997.5,-3.9,0.0,S,3.3,Changping
996.9,-2.9,0.0,SSW,3.1,Changping
996.4,-3.0,0.0,SSW,2.0,Changping
996.2,-2.6,0.0,S,3.2,Changping
996.4,-2.7,0.0,S,1.2,Changping
996.6,-2.5,0.0,SE,1.5,Changping
996.7,-2.7,0.0,ESE,1.4,Changping
996.7,-2.9,0.0,ESE,2.2,Changping
996.9,-2.5,0.0,E,1.0,Changping
996.7,-1.9,0.0,ESE,1.9,Changping
996.3,-1.7,0.0,ESE,1.0,Changping
996.2,-1.1,0.0,ESE,0.0,Changping
996.1,-1.3,0.0,N,0.9,Changping
995.8,-0.9,0.0,N,1.2,Changping
996.5,-1.3,0.0,N,0.1,Changping
997.0,-0.9,0.0,NNE,0.8,Changping
997.0,-1.3,0.0,N,1.2,Changping
996.8,-2.8,0.0,SW,0.7,Changping
996.8,-2.6,0.0,SSE,1.8,Changping
995.7,-2.9,0.0,SE,1.6,Changping
994.4,-3.0,0.0,ESE,2.8,Changping
993.6,-2.5,0.0,SSW,1.9,Changping
992.3,-1.9,0.0,SE,3.3,Changping
991.2,-1.8,0.0,SSE,2.0,Changping
990.9,-0.6,0.0,SE,1.6,Changping
990.4,1.0,0.0,SE,2.6,Changping
991.2,3.1,0.0,SE,3.3,Changping
991.9,3.8,0.0,SE,4.5,Changping
993.4,3.3,0.0,ESE,5.2,Changping
994.3,2.3,0.0,ESE,3.4,Changping
994.3,1.2,0.0,ESE,2.2,Changping
994.2,0.6,0.0,E,1.6,Changping
994.7,-0.2,0.0,E,1.2,Changping
994.7,-0.7,0.0,ESE,1.1,Changping
994.7,-0.2,0.0,NNW,1.0,Changping
993.7,1.0,0.0,ENE,0.7,Changping
994.3,0.6,0.0,SW,0.6,Changping
995.2,1.1,0.0,NW,1.2,Changping
996.0,1.6,0.0,NW,1.1,Changping
996.5,1.8,0.0,NW,0.0,Changping
997.1,2.4,0.0,N,0.9,Changping
997.6,-2.7,0.0,NW,5.9,Changping
998.3,-2.6,0.0,NW,4.9,Changping
998.5,-2.8,0.0,NNW,5.5,Changping
998.3,-2.2,0.0,N,3.4,Changping
